,sentence_id,sentence,target,category,polarity,category_polarity,entailed,start,end
932,453,"Kurze Zeit später folgt die Hauptspeise , wieder gut gefüllter Teller , gegrillter Fisch und Gemüse , gedünstete Meeresfrüchte in LOC .",Teller,food,neutral,food neutral,no,0,0
933,454,Diese angeblich bayerische Brauerei ist ein No-Go .,Brauerei,general-impression,positive,general-impression positive,no,0,0
934,454,Diese angeblich bayerische Brauerei ist ein No-Go .,Brauerei,general-impression,negative,general-impression negative,yes,27,34
935,454,Diese angeblich bayerische Brauerei ist ein No-Go .,Brauerei,general-impression,neutral,general-impression neutral,no,0,0
936,463,Aufgrund des LOC war leider das Essen auch nur mittelmäßig .,Essen,food,positive,food positive,no,0,0
937,463,Aufgrund des LOC war leider das Essen auch nur mittelmäßig .,Essen,food,negative,food negative,no,0,0
938,463,Aufgrund des LOC war leider das Essen auch nur mittelmäßig .,Essen,food,neutral,food neutral,yes,32,36
939,464,Das HRC in LOC zählt leider zu den schlechtesten Cafés die wir je erlebt haben .,HRC,general-impression,positive,general-impression positive,no,0,0
940,464,Das HRC in LOC zählt leider zu den schlechtesten Cafés die wir je erlebt haben .,HRC,general-impression,negative,general-impression negative,yes,4,6
941,464,Das HRC in LOC zählt leider zu den schlechtesten Cafés die wir je erlebt haben .,HRC,general-impression,neutral,general-impression neutral,no,0,0
942,466,Leckere Suppen und Fischgerichte wie Dorade .,Suppen,food,positive,food positive,yes,8,13
943,466,Leckere Suppen und Fischgerichte wie Dorade .,Suppen,food,negative,food negative,no,0,0
944,466,Leckere Suppen und Fischgerichte wie Dorade .,Suppen,food,neutral,food neutral,no,0,0
945,466,Leckere Suppen und Fischgerichte wie Dorade .,Fischgerichte,food,positive,food positive,yes,19,31
946,466,Leckere Suppen und Fischgerichte wie Dorade .,Fischgerichte,food,negative,food negative,no,0,0
947,466,Leckere Suppen und Fischgerichte wie Dorade .,Fischgerichte,food,neutral,food neutral,no,0,0
948,466,Leckere Suppen und Fischgerichte wie Dorade .,Dorade,food,positive,food positive,yes,37,42
949,466,Leckere Suppen und Fischgerichte wie Dorade .,Dorade,food,negative,food negative,no,0,0
950,466,Leckere Suppen und Fischgerichte wie Dorade .,Dorade,food,neutral,food neutral,no,0,0
951,471,Service war freundlich und schnell .,Service,service,positive,service positive,yes,0,6
952,471,Service war freundlich und schnell .,Service,service,negative,service negative,no,0,0
953,471,Service war freundlich und schnell .,Service,service,neutral,service neutral,no,0,0
954,473,Auch das Ambiente ist schön (alte Kupferkessel) und vor allem hat die sehr freundliche Bedienung (Magdalena) zu einem gelungenem Abend beigetragen .,Ambiente,ambience,positive,ambience positive,yes,9,16
955,473,Auch das Ambiente ist schön (alte Kupferkessel) und vor allem hat die sehr freundliche Bedienung (Magdalena) zu einem gelungenem Abend beigetragen .,Ambiente,ambience,negative,ambience negative,no,0,0
956,473,Auch das Ambiente ist schön (alte Kupferkessel) und vor allem hat die sehr freundliche Bedienung (Magdalena) zu einem gelungenem Abend beigetragen .,Ambiente,ambience,neutral,ambience neutral,no,0,0
957,473,Auch das Ambiente ist schön (alte Kupferkessel) und vor allem hat die sehr freundliche Bedienung (Magdalena) zu einem gelungenem Abend beigetragen .,Magdalena,service,positive,service positive,yes,98,106
958,473,Auch das Ambiente ist schön (alte Kupferkessel) und vor allem hat die sehr freundliche Bedienung (Magdalena) zu einem gelungenem Abend beigetragen .,Magdalena,service,negative,service negative,no,0,0
959,473,Auch das Ambiente ist schön (alte Kupferkessel) und vor allem hat die sehr freundliche Bedienung (Magdalena) zu einem gelungenem Abend beigetragen .,Magdalena,service,neutral,service neutral,no,0,0
960,476,3 Damen hinter der Kuchentheke mit einer wahnsinnigen Motivation uns zu bedienen .,Damen,service,positive,service positive,yes,2,6
961,476,3 Damen hinter der Kuchentheke mit einer wahnsinnigen Motivation uns zu bedienen .,Damen,service,negative,service negative,no,0,0
962,476,3 Damen hinter der Kuchentheke mit einer wahnsinnigen Motivation uns zu bedienen .,Damen,service,neutral,service neutral,no,0,0
963,481,Bier wird zwischenzeitlich warm .,Bier,food,positive,food positive,no,0,0
964,481,Bier wird zwischenzeitlich warm .,Bier,food,negative,food negative,yes,0,3
965,481,Bier wird zwischenzeitlich warm .,Bier,food,neutral,food neutral,no,0,0
966,485,"Burger geschmacklich Ok , Burger-Buns zu hart , Bedienung hektisch , aber trotzdem langsam und planlos (Bestellungen falsch ausgeführt) .",Burger,food,positive,food positive,no,0,0
967,485,"Burger geschmacklich Ok , Burger-Buns zu hart , Bedienung hektisch , aber trotzdem langsam und planlos (Bestellungen falsch ausgeführt) .",Burger,food,negative,food negative,no,0,0
968,485,"Burger geschmacklich Ok , Burger-Buns zu hart , Bedienung hektisch , aber trotzdem langsam und planlos (Bestellungen falsch ausgeführt) .",Burger,food,neutral,food neutral,yes,0,5
969,485,"Burger geschmacklich Ok , Burger-Buns zu hart , Bedienung hektisch , aber trotzdem langsam und planlos (Bestellungen falsch ausgeführt) .",Burger-Buns,food,positive,food positive,no,0,0
970,485,"Burger geschmacklich Ok , Burger-Buns zu hart , Bedienung hektisch , aber trotzdem langsam und planlos (Bestellungen falsch ausgeführt) .",Burger-Buns,food,negative,food negative,yes,26,36
971,485,"Burger geschmacklich Ok , Burger-Buns zu hart , Bedienung hektisch , aber trotzdem langsam und planlos (Bestellungen falsch ausgeführt) .",Burger-Buns,food,neutral,food neutral,no,0,0
972,485,"Burger geschmacklich Ok , Burger-Buns zu hart , Bedienung hektisch , aber trotzdem langsam und planlos (Bestellungen falsch ausgeführt) .",Bedienung,service,positive,service positive,no,0,0
973,485,"Burger geschmacklich Ok , Burger-Buns zu hart , Bedienung hektisch , aber trotzdem langsam und planlos (Bestellungen falsch ausgeführt) .",Bedienung,service,negative,service negative,yes,48,56
974,485,"Burger geschmacklich Ok , Burger-Buns zu hart , Bedienung hektisch , aber trotzdem langsam und planlos (Bestellungen falsch ausgeführt) .",Bedienung,service,neutral,service neutral,no,0,0
975,487,Und natürlich die -manchmal vielleicht etwas überzogene- Freundlichkeit der Inhaberin .,Inhaberin,service,positive,service positive,no,0,0
976,487,Und natürlich die -manchmal vielleicht etwas überzogene- Freundlichkeit der Inhaberin .,Inhaberin,service,negative,service negative,yes,76,84
977,487,Und natürlich die -manchmal vielleicht etwas überzogene- Freundlichkeit der Inhaberin .,Inhaberin,service,neutral,service neutral,no,0,0
978,499,"Kurz zusammengefasst : Schlechter Service , hohe Preise , durchschnittliche Qualität .",Service,service,positive,service positive,no,0,0
979,499,"Kurz zusammengefasst : Schlechter Service , hohe Preise , durchschnittliche Qualität .",Service,service,negative,service negative,yes,34,40
980,499,"Kurz zusammengefasst : Schlechter Service , hohe Preise , durchschnittliche Qualität .",Service,service,neutral,service neutral,no,0,0
981,499,"Kurz zusammengefasst : Schlechter Service , hohe Preise , durchschnittliche Qualität .",Preise,price,positive,price positive,no,0,0
982,499,"Kurz zusammengefasst : Schlechter Service , hohe Preise , durchschnittliche Qualität .",Preise,price,negative,price negative,yes,49,54
983,499,"Kurz zusammengefasst : Schlechter Service , hohe Preise , durchschnittliche Qualität .",Preise,price,neutral,price neutral,no,0,0
984,506,Preis-/Leistungsverhältnis ebenfalls gut .,Preis-/Leistungsverhältnis,price,positive,price positive,yes,0,25
985,506,Preis-/Leistungsverhältnis ebenfalls gut .,Preis-/Leistungsverhältnis,price,negative,price negative,no,0,0
986,506,Preis-/Leistungsverhältnis ebenfalls gut .,Preis-/Leistungsverhältnis,price,neutral,price neutral,no,0,0
987,524,Sehr leckeres Essen und super Happy Hour für Cocktails !,Essen,food,positive,food positive,yes,14,18
988,524,Sehr leckeres Essen und super Happy Hour für Cocktails !,Essen,food,negative,food negative,no,0,0
989,524,Sehr leckeres Essen und super Happy Hour für Cocktails !,Essen,food,neutral,food neutral,no,0,0
990,524,Sehr leckeres Essen und super Happy Hour für Cocktails !,Cocktails,food,positive,food positive,yes,45,53
991,524,Sehr leckeres Essen und super Happy Hour für Cocktails !,Cocktails,food,negative,food negative,no,0,0
992,524,Sehr leckeres Essen und super Happy Hour für Cocktails !,Cocktails,food,neutral,food neutral,no,0,0
993,532,Das Essen und die Bedienung ist wunderbar .,Essen,food,positive,food positive,yes,4,8
994,532,Das Essen und die Bedienung ist wunderbar .,Essen,food,negative,food negative,no,0,0
995,532,Das Essen und die Bedienung ist wunderbar .,Essen,food,neutral,food neutral,no,0,0
996,532,Das Essen und die Bedienung ist wunderbar .,Bedienung,service,positive,service positive,yes,18,26
997,532,Das Essen und die Bedienung ist wunderbar .,Bedienung,service,negative,service negative,no,0,0
998,532,Das Essen und die Bedienung ist wunderbar .,Bedienung,service,neutral,service neutral,no,0,0
999,552,Ich hatte das Rumpsteak und es war Saigneau gebraten wie gewünscht .,Rumpsteak,food,positive,food positive,yes,14,22
1000,552,Ich hatte das Rumpsteak und es war Saigneau gebraten wie gewünscht .,Rumpsteak,food,negative,food negative,no,0,0
1001,552,Ich hatte das Rumpsteak und es war Saigneau gebraten wie gewünscht .,Rumpsteak,food,neutral,food neutral,no,0,0
1002,559,"Das Essen war gut und frisch , eine Hausfrau die frisch kocht , merkt dies und die Bedienung war schnell .",Essen,food,positive,food positive,yes,4,8
1003,559,"Das Essen war gut und frisch , eine Hausfrau die frisch kocht , merkt dies und die Bedienung war schnell .",Essen,food,negative,food negative,no,0,0
1004,559,"Das Essen war gut und frisch , eine Hausfrau die frisch kocht , merkt dies und die Bedienung war schnell .",Essen,food,neutral,food neutral,no,0,0
1005,559,"Das Essen war gut und frisch , eine Hausfrau die frisch kocht , merkt dies und die Bedienung war schnell .",Bedienung,service,positive,service positive,yes,83,91
1006,559,"Das Essen war gut und frisch , eine Hausfrau die frisch kocht , merkt dies und die Bedienung war schnell .",Bedienung,service,negative,service negative,no,0,0
1007,559,"Das Essen war gut und frisch , eine Hausfrau die frisch kocht , merkt dies und die Bedienung war schnell .",Bedienung,service,neutral,service neutral,no,0,0
1008,563,"Eingekehrt , Sauerbraten bestellt , extrem humorvoller Köbes , Spaß gehabt , geschmackvolle und große Portionen bekommen .",Köbes,service,positive,service positive,yes,55,59
1009,563,"Eingekehrt , Sauerbraten bestellt , extrem humorvoller Köbes , Spaß gehabt , geschmackvolle und große Portionen bekommen .",Köbes,service,negative,service negative,no,0,0
1010,563,"Eingekehrt , Sauerbraten bestellt , extrem humorvoller Köbes , Spaß gehabt , geschmackvolle und große Portionen bekommen .",Köbes,service,neutral,service neutral,no,0,0
1011,563,"Eingekehrt , Sauerbraten bestellt , extrem humorvoller Köbes , Spaß gehabt , geschmackvolle und große Portionen bekommen .",Portionen,food,positive,food positive,yes,102,110
1012,563,"Eingekehrt , Sauerbraten bestellt , extrem humorvoller Köbes , Spaß gehabt , geschmackvolle und große Portionen bekommen .",Portionen,food,negative,food negative,no,0,0
1013,563,"Eingekehrt , Sauerbraten bestellt , extrem humorvoller Köbes , Spaß gehabt , geschmackvolle und große Portionen bekommen .",Portionen,food,neutral,food neutral,no,0,0
1014,591,Allein die Auswahl an Torten ist sehr breit gefächert und bereitet fast die Qual der Wahl .,Auswahl an Torten,food,positive,food positive,yes,11,27
1015,591,Allein die Auswahl an Torten ist sehr breit gefächert und bereitet fast die Qual der Wahl .,Auswahl an Torten,food,negative,food negative,no,0,0
1016,591,Allein die Auswahl an Torten ist sehr breit gefächert und bereitet fast die Qual der Wahl .,Auswahl an Torten,food,neutral,food neutral,no,0,0
1017,603,"Super Service , schönes Ambiente und sehr gutes Essen .",Service,service,positive,service positive,yes,6,12
1018,603,"Super Service , schönes Ambiente und sehr gutes Essen .",Service,service,negative,service negative,no,0,0
1019,603,"Super Service , schönes Ambiente und sehr gutes Essen .",Service,service,neutral,service neutral,no,0,0
1020,603,"Super Service , schönes Ambiente und sehr gutes Essen .",Ambiente,ambience,positive,ambience positive,yes,24,31
1021,603,"Super Service , schönes Ambiente und sehr gutes Essen .",Ambiente,ambience,negative,ambience negative,no,0,0
1022,603,"Super Service , schönes Ambiente und sehr gutes Essen .",Ambiente,ambience,neutral,ambience neutral,no,0,0
1023,603,"Super Service , schönes Ambiente und sehr gutes Essen .",Essen,food,positive,food positive,yes,48,52
1024,603,"Super Service , schönes Ambiente und sehr gutes Essen .",Essen,food,negative,food negative,no,0,0
1025,603,"Super Service , schönes Ambiente und sehr gutes Essen .",Essen,food,neutral,food neutral,no,0,0
1026,605,"Aufbackbrötchen (heutzutage ein No-Go) 2 Löffel Rührei , ein Scheibe Käse , etwas Frischkäse etc . .",Aufbackbrötchen,food,positive,food positive,no,0,0
1027,605,"Aufbackbrötchen (heutzutage ein No-Go) 2 Löffel Rührei , ein Scheibe Käse , etwas Frischkäse etc . .",Aufbackbrötchen,food,negative,food negative,yes,0,14
1028,605,"Aufbackbrötchen (heutzutage ein No-Go) 2 Löffel Rührei , ein Scheibe Käse , etwas Frischkäse etc . .",Aufbackbrötchen,food,neutral,food neutral,no,0,0
1029,606,Die beiden Hauprgerichte - LOC Gesellenstück und Schweineschnitzel Braumeister Art - waren allerdings hervorragend und meeeeehr als riechlich .,LOC Gesellenstück,food,positive,food positive,yes,27,43
1030,606,Die beiden Hauprgerichte - LOC Gesellenstück und Schweineschnitzel Braumeister Art - waren allerdings hervorragend und meeeeehr als riechlich .,LOC Gesellenstück,food,negative,food negative,no,0,0
1031,606,Die beiden Hauprgerichte - LOC Gesellenstück und Schweineschnitzel Braumeister Art - waren allerdings hervorragend und meeeeehr als riechlich .,LOC Gesellenstück,food,neutral,food neutral,no,0,0
1032,606,Die beiden Hauprgerichte - LOC Gesellenstück und Schweineschnitzel Braumeister Art - waren allerdings hervorragend und meeeeehr als riechlich .,Schweineschnitzel Braumeister Art,food,positive,food positive,yes,49,81
1033,606,Die beiden Hauprgerichte - LOC Gesellenstück und Schweineschnitzel Braumeister Art - waren allerdings hervorragend und meeeeehr als riechlich .,Schweineschnitzel Braumeister Art,food,negative,food negative,no,0,0
1034,606,Die beiden Hauprgerichte - LOC Gesellenstück und Schweineschnitzel Braumeister Art - waren allerdings hervorragend und meeeeehr als riechlich .,Schweineschnitzel Braumeister Art,food,neutral,food neutral,no,0,0
1035,609,"Der LOC (42 , 50€) aus der Flasche war ordentlich , nicht mehr , der offene Sauvignon im Glas dagegen sehr blass und mit 6 , 90€ entschieden zu teuer veranschlagt .",LOC,food,positive,food positive,no,0,0
1036,609,"Der LOC (42 , 50€) aus der Flasche war ordentlich , nicht mehr , der offene Sauvignon im Glas dagegen sehr blass und mit 6 , 90€ entschieden zu teuer veranschlagt .",LOC,food,negative,food negative,no,0,0
1037,609,"Der LOC (42 , 50€) aus der Flasche war ordentlich , nicht mehr , der offene Sauvignon im Glas dagegen sehr blass und mit 6 , 90€ entschieden zu teuer veranschlagt .",LOC,food,neutral,food neutral,yes,4,6
1038,609,"Der LOC (42 , 50€) aus der Flasche war ordentlich , nicht mehr , der offene Sauvignon im Glas dagegen sehr blass und mit 6 , 90€ entschieden zu teuer veranschlagt .",Sauvignon im Glas,food,positive,food positive,no,0,0
1039,609,"Der LOC (42 , 50€) aus der Flasche war ordentlich , nicht mehr , der offene Sauvignon im Glas dagegen sehr blass und mit 6 , 90€ entschieden zu teuer veranschlagt .",Sauvignon im Glas,food,negative,food negative,yes,76,92
1040,609,"Der LOC (42 , 50€) aus der Flasche war ordentlich , nicht mehr , der offene Sauvignon im Glas dagegen sehr blass und mit 6 , 90€ entschieden zu teuer veranschlagt .",Sauvignon im Glas,food,neutral,food neutral,no,0,0
1041,609,"Der LOC (42 , 50€) aus der Flasche war ordentlich , nicht mehr , der offene Sauvignon im Glas dagegen sehr blass und mit 6 , 90€ entschieden zu teuer veranschlagt .",Sauvignon im Glas,price,positive,price positive,no,0,0
1042,609,"Der LOC (42 , 50€) aus der Flasche war ordentlich , nicht mehr , der offene Sauvignon im Glas dagegen sehr blass und mit 6 , 90€ entschieden zu teuer veranschlagt .",Sauvignon im Glas,price,negative,price negative,yes,76,92
1043,609,"Der LOC (42 , 50€) aus der Flasche war ordentlich , nicht mehr , der offene Sauvignon im Glas dagegen sehr blass und mit 6 , 90€ entschieden zu teuer veranschlagt .",Sauvignon im Glas,price,neutral,price neutral,no,0,0
1044,624,Das Gasthaus RESTAURANT_NAME ist egal zu welchem Anlass ein passendes Restaurant .,RESTAURANT_NAME,general-impression,positive,general-impression positive,yes,13,27
1045,624,Das Gasthaus RESTAURANT_NAME ist egal zu welchem Anlass ein passendes Restaurant .,RESTAURANT_NAME,general-impression,negative,general-impression negative,no,0,0
1046,624,Das Gasthaus RESTAURANT_NAME ist egal zu welchem Anlass ein passendes Restaurant .,RESTAURANT_NAME,general-impression,neutral,general-impression neutral,no,0,0
1047,641,(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !,Lammhaxe,food,positive,food positive,yes,49,56
1048,641,(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !,Lammhaxe,food,negative,food negative,no,0,0
1049,641,(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut !,Lammhaxe,food,neutral,food neutral,no,0,0
1050,654,"15 Pommes und davon 5 ungenießbar , da fast verkohlt .",Pommes,food,positive,food positive,no,0,0
1051,654,"15 Pommes und davon 5 ungenießbar , da fast verkohlt .",Pommes,food,negative,food negative,yes,3,8
1052,654,"15 Pommes und davon 5 ungenießbar , da fast verkohlt .",Pommes,food,neutral,food neutral,no,0,0
1053,656,"6 Salatblätter Frisee und 2/3 Croutons sind keine 12 , 50€ wert !",Salatblätter Frisee,price,positive,price positive,no,0,0
1054,656,"6 Salatblätter Frisee und 2/3 Croutons sind keine 12 , 50€ wert !",Salatblätter Frisee,price,negative,price negative,yes,2,20
1055,656,"6 Salatblätter Frisee und 2/3 Croutons sind keine 12 , 50€ wert !",Salatblätter Frisee,price,neutral,price neutral,no,0,0
1056,656,"6 Salatblätter Frisee und 2/3 Croutons sind keine 12 , 50€ wert !",Croutons,price,positive,price positive,no,0,0
1057,656,"6 Salatblätter Frisee und 2/3 Croutons sind keine 12 , 50€ wert !",Croutons,price,negative,price negative,yes,30,37
1058,656,"6 Salatblätter Frisee und 2/3 Croutons sind keine 12 , 50€ wert !",Croutons,price,neutral,price neutral,no,0,0
1059,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Fleisch,food,positive,food positive,yes,22,28
1060,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Fleisch,food,negative,food negative,no,0,0
1061,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Fleisch,food,neutral,food neutral,no,0,0
1062,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Fleisch,food,positive,food positive,no,0,0
1063,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Fleisch,food,negative,food negative,yes,22,28
1064,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Fleisch,food,neutral,food neutral,no,0,0
1065,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Panade,food,positive,food positive,no,0,0
1066,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Panade,food,negative,food negative,yes,60,65
1067,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Panade,food,neutral,food neutral,no,0,0
1068,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Bratkartoffeln,food,positive,food positive,no,0,0
1069,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Bratkartoffeln,food,negative,food negative,yes,120,133
1070,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Bratkartoffeln,food,neutral,food neutral,no,0,0
1071,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Kellnern,service,positive,service positive,no,0,0
1072,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Kellnern,service,negative,service negative,yes,357,364
1073,662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,Kellnern,service,neutral,service neutral,no,0,0
1074,677,Auf jeden Fall eine Lokalität die man besuchen sollte wenn man in LOC ist .,Lokalität,general-impression,positive,general-impression positive,yes,20,28
1075,677,Auf jeden Fall eine Lokalität die man besuchen sollte wenn man in LOC ist .,Lokalität,general-impression,negative,general-impression negative,no,0,0
1076,677,Auf jeden Fall eine Lokalität die man besuchen sollte wenn man in LOC ist .,Lokalität,general-impression,neutral,general-impression neutral,no,0,0
1077,693,"Der ""zuständige"" Kellner schnauzte uns über sämtliche Tische sehr laut an , dass man kein ""mitgebrachtes Essen"" verzehren dürfte . . . . (Eis : mitgebrachtes Essen ? ? ? ?",Kellner,service,positive,service positive,no,0,0
1078,693,"Der ""zuständige"" Kellner schnauzte uns über sämtliche Tische sehr laut an , dass man kein ""mitgebrachtes Essen"" verzehren dürfte . . . . (Eis : mitgebrachtes Essen ? ? ? ?",Kellner,service,negative,service negative,yes,17,23
1079,693,"Der ""zuständige"" Kellner schnauzte uns über sämtliche Tische sehr laut an , dass man kein ""mitgebrachtes Essen"" verzehren dürfte . . . . (Eis : mitgebrachtes Essen ? ? ? ?",Kellner,service,neutral,service neutral,no,0,0
1080,741,An einem Samstagabend ist es unmöglich ohne langes Warten gemütlich zu essen .,Warten,service,positive,service positive,no,0,0
1081,741,An einem Samstagabend ist es unmöglich ohne langes Warten gemütlich zu essen .,Warten,service,negative,service negative,yes,51,56
1082,741,An einem Samstagabend ist es unmöglich ohne langes Warten gemütlich zu essen .,Warten,service,neutral,service neutral,no,0,0
1083,748,"LOC , Getränke auf sehr hohem Niveau .",LOC,general-impression,positive,general-impression positive,yes,0,2
1084,748,"LOC , Getränke auf sehr hohem Niveau .",LOC,general-impression,negative,general-impression negative,no,0,0
1085,748,"LOC , Getränke auf sehr hohem Niveau .",LOC,general-impression,neutral,general-impression neutral,no,0,0
1086,748,"LOC , Getränke auf sehr hohem Niveau .",Getränke,food,positive,food positive,yes,6,13
1087,748,"LOC , Getränke auf sehr hohem Niveau .",Getränke,food,negative,food negative,no,0,0
1088,748,"LOC , Getränke auf sehr hohem Niveau .",Getränke,food,neutral,food neutral,no,0,0
1089,755,"Weiterhin waren die Schnitzel viel zu dick , ungewürzt und mit Fettrand .",Schnitzel,food,positive,food positive,no,0,0
1090,755,"Weiterhin waren die Schnitzel viel zu dick , ungewürzt und mit Fettrand .",Schnitzel,food,negative,food negative,yes,20,28
1091,755,"Weiterhin waren die Schnitzel viel zu dick , ungewürzt und mit Fettrand .",Schnitzel,food,neutral,food neutral,no,0,0
1092,758,Ich bin bereits schon öfters mal im RESTAURANT_NAME gewesen (hauptsächlich in LOC) und bis her war ich sehr begeistert vom dem guten Bier .,Bier,food,positive,food positive,yes,133,136
1093,758,Ich bin bereits schon öfters mal im RESTAURANT_NAME gewesen (hauptsächlich in LOC) und bis her war ich sehr begeistert vom dem guten Bier .,Bier,food,negative,food negative,no,0,0
1094,758,Ich bin bereits schon öfters mal im RESTAURANT_NAME gewesen (hauptsächlich in LOC) und bis her war ich sehr begeistert vom dem guten Bier .,Bier,food,neutral,food neutral,no,0,0
1095,772,"lokale Küche (Töttchen) , ein eigenes Bier und vor allem super Service .",Service,service,positive,service positive,yes,63,69
