,sentence_id,sentence,target,category,polarity,category_polarity,entailed,start,end
408,634,Das Personal macht einen sehr unzufriedenen Eindruck .,Personal,service,positive,service positive,no,0,0
409,634,Das Personal macht einen sehr unzufriedenen Eindruck .,Personal,service,negative,service negative,yes,4,11
410,634,Das Personal macht einen sehr unzufriedenen Eindruck .,Personal,service,neutral,service neutral,no,0,0
411,642,"Vorspeise , Hauptgang und Dessert - alles war top !",Vorspeise,food,positive,food positive,yes,0,8
412,642,"Vorspeise , Hauptgang und Dessert - alles war top !",Vorspeise,food,negative,food negative,no,0,0
413,642,"Vorspeise , Hauptgang und Dessert - alles war top !",Vorspeise,food,neutral,food neutral,no,0,0
414,642,"Vorspeise , Hauptgang und Dessert - alles war top !",Hauptgang,food,positive,food positive,yes,12,20
415,642,"Vorspeise , Hauptgang und Dessert - alles war top !",Hauptgang,food,negative,food negative,no,0,0
416,642,"Vorspeise , Hauptgang und Dessert - alles war top !",Hauptgang,food,neutral,food neutral,no,0,0
417,642,"Vorspeise , Hauptgang und Dessert - alles war top !",Dessert,food,positive,food positive,yes,26,32
418,642,"Vorspeise , Hauptgang und Dessert - alles war top !",Dessert,food,negative,food negative,no,0,0
419,642,"Vorspeise , Hauptgang und Dessert - alles war top !",Dessert,food,neutral,food neutral,no,0,0
420,648,Im Ergebnis haben weder die Speisen noch der Wein ihren Preis gerechtfertigt .,Speisen,price,positive,price positive,no,0,0
421,648,Im Ergebnis haben weder die Speisen noch der Wein ihren Preis gerechtfertigt .,Speisen,price,negative,price negative,yes,28,34
422,648,Im Ergebnis haben weder die Speisen noch der Wein ihren Preis gerechtfertigt .,Speisen,price,neutral,price neutral,no,0,0
423,648,Im Ergebnis haben weder die Speisen noch der Wein ihren Preis gerechtfertigt .,Wein,price,positive,price positive,no,0,0
424,648,Im Ergebnis haben weder die Speisen noch der Wein ihren Preis gerechtfertigt .,Wein,price,negative,price negative,yes,45,48
425,648,Im Ergebnis haben weder die Speisen noch der Wein ihren Preis gerechtfertigt .,Wein,price,neutral,price neutral,no,0,0
426,649,Dazu war das LOC sehr gut .,LOC,general-impression,positive,general-impression positive,yes,13,15
427,649,Dazu war das LOC sehr gut .,LOC,general-impression,negative,general-impression negative,no,0,0
428,649,Dazu war das LOC sehr gut .,LOC,general-impression,neutral,general-impression neutral,no,0,0
429,652,"Der verbleibende Mitarbeiter , der sich dann alleine um alle besetzten Tische im Außenbereich gekümmert hat , war sehr bemüht , hatte aber keine Chance dies alleine zu bewältigen .",Mitarbeiter,service,positive,service positive,yes,17,27
430,652,"Der verbleibende Mitarbeiter , der sich dann alleine um alle besetzten Tische im Außenbereich gekümmert hat , war sehr bemüht , hatte aber keine Chance dies alleine zu bewältigen .",Mitarbeiter,service,negative,service negative,no,0,0
431,652,"Der verbleibende Mitarbeiter , der sich dann alleine um alle besetzten Tische im Außenbereich gekümmert hat , war sehr bemüht , hatte aber keine Chance dies alleine zu bewältigen .",Mitarbeiter,service,neutral,service neutral,no,0,0
432,655,Die Kellnerin versuchte zu protestieren dass das Gericht beim Foto anders aussehen kann .,Kellnerin,service,positive,service positive,no,0,0
433,655,Die Kellnerin versuchte zu protestieren dass das Gericht beim Foto anders aussehen kann .,Kellnerin,service,negative,service negative,yes,4,12
434,655,Die Kellnerin versuchte zu protestieren dass das Gericht beim Foto anders aussehen kann .,Kellnerin,service,neutral,service neutral,no,0,0
435,658,"Schade auch , dass der Kellner doch etwas zu viel auf sich gehalten hat und unser schmales Trinkgeld (wegen schlechter Service-Qualität) nicht einmal angenommen hat .",Kellner,service,positive,service positive,no,0,0
436,658,"Schade auch , dass der Kellner doch etwas zu viel auf sich gehalten hat und unser schmales Trinkgeld (wegen schlechter Service-Qualität) nicht einmal angenommen hat .",Kellner,service,negative,service negative,yes,23,29
437,658,"Schade auch , dass der Kellner doch etwas zu viel auf sich gehalten hat und unser schmales Trinkgeld (wegen schlechter Service-Qualität) nicht einmal angenommen hat .",Kellner,service,neutral,service neutral,no,0,0
438,665,Einzig unsere Bedienung hätte etwas freundlicher sein können .,Bedienung,service,positive,service positive,no,0,0
439,665,Einzig unsere Bedienung hätte etwas freundlicher sein können .,Bedienung,service,negative,service negative,yes,14,22
440,665,Einzig unsere Bedienung hätte etwas freundlicher sein können .,Bedienung,service,neutral,service neutral,no,0,0
441,666,Sollte Mann dann doch bei einem Besuch in LOC mit erleben Recht beeindruckend - der große Saal mit den Gewölben und den Malereien Kann auch sehr gut zu Abend essen dort - und natürlich auch ein gepflegtes Bier trinken,Saal mit den Gewölben,ambience,positive,ambience positive,yes,90,110
442,666,Sollte Mann dann doch bei einem Besuch in LOC mit erleben Recht beeindruckend - der große Saal mit den Gewölben und den Malereien Kann auch sehr gut zu Abend essen dort - und natürlich auch ein gepflegtes Bier trinken,Saal mit den Gewölben,ambience,negative,ambience negative,no,0,0
443,666,Sollte Mann dann doch bei einem Besuch in LOC mit erleben Recht beeindruckend - der große Saal mit den Gewölben und den Malereien Kann auch sehr gut zu Abend essen dort - und natürlich auch ein gepflegtes Bier trinken,Saal mit den Gewölben,ambience,neutral,ambience neutral,no,0,0
444,666,Sollte Mann dann doch bei einem Besuch in LOC mit erleben Recht beeindruckend - der große Saal mit den Gewölben und den Malereien Kann auch sehr gut zu Abend essen dort - und natürlich auch ein gepflegtes Bier trinken,Malereien,ambience,positive,ambience positive,yes,120,128
445,666,Sollte Mann dann doch bei einem Besuch in LOC mit erleben Recht beeindruckend - der große Saal mit den Gewölben und den Malereien Kann auch sehr gut zu Abend essen dort - und natürlich auch ein gepflegtes Bier trinken,Malereien,ambience,negative,ambience negative,no,0,0
446,666,Sollte Mann dann doch bei einem Besuch in LOC mit erleben Recht beeindruckend - der große Saal mit den Gewölben und den Malereien Kann auch sehr gut zu Abend essen dort - und natürlich auch ein gepflegtes Bier trinken,Malereien,ambience,neutral,ambience neutral,no,0,0
447,666,Sollte Mann dann doch bei einem Besuch in LOC mit erleben Recht beeindruckend - der große Saal mit den Gewölben und den Malereien Kann auch sehr gut zu Abend essen dort - und natürlich auch ein gepflegtes Bier trinken,Bier,food,positive,food positive,yes,205,208
448,666,Sollte Mann dann doch bei einem Besuch in LOC mit erleben Recht beeindruckend - der große Saal mit den Gewölben und den Malereien Kann auch sehr gut zu Abend essen dort - und natürlich auch ein gepflegtes Bier trinken,Bier,food,negative,food negative,no,0,0
449,666,Sollte Mann dann doch bei einem Besuch in LOC mit erleben Recht beeindruckend - der große Saal mit den Gewölben und den Malereien Kann auch sehr gut zu Abend essen dort - und natürlich auch ein gepflegtes Bier trinken,Bier,food,neutral,food neutral,no,0,0
450,670,Sehr guter Service von Lena .,Lena,service,positive,service positive,yes,23,26
451,670,Sehr guter Service von Lena .,Lena,service,negative,service negative,no,0,0
452,670,Sehr guter Service von Lena .,Lena,service,neutral,service neutral,no,0,0
453,673,"Und heute -September 2023 haben wir auch gleiches bestellt , ist volle Enttäuschung -die Bratwürste sind um 2-3 cm kürzer geworden und Kartoffelsalat-wie Wassersuppe auch geschmacklos .",Bratwürste,food,positive,food positive,no,0,0
454,673,"Und heute -September 2023 haben wir auch gleiches bestellt , ist volle Enttäuschung -die Bratwürste sind um 2-3 cm kürzer geworden und Kartoffelsalat-wie Wassersuppe auch geschmacklos .",Bratwürste,food,negative,food negative,yes,89,98
455,673,"Und heute -September 2023 haben wir auch gleiches bestellt , ist volle Enttäuschung -die Bratwürste sind um 2-3 cm kürzer geworden und Kartoffelsalat-wie Wassersuppe auch geschmacklos .",Bratwürste,food,neutral,food neutral,no,0,0
456,673,"Und heute -September 2023 haben wir auch gleiches bestellt , ist volle Enttäuschung -die Bratwürste sind um 2-3 cm kürzer geworden und Kartoffelsalat-wie Wassersuppe auch geschmacklos .",Kartoffelsalat,food,positive,food positive,no,0,0
457,673,"Und heute -September 2023 haben wir auch gleiches bestellt , ist volle Enttäuschung -die Bratwürste sind um 2-3 cm kürzer geworden und Kartoffelsalat-wie Wassersuppe auch geschmacklos .",Kartoffelsalat,food,negative,food negative,yes,135,148
458,673,"Und heute -September 2023 haben wir auch gleiches bestellt , ist volle Enttäuschung -die Bratwürste sind um 2-3 cm kürzer geworden und Kartoffelsalat-wie Wassersuppe auch geschmacklos .",Kartoffelsalat,food,neutral,food neutral,no,0,0
459,673,"Und heute -September 2023 haben wir auch gleiches bestellt , ist volle Enttäuschung -die Bratwürste sind um 2-3 cm kürzer geworden und Kartoffelsalat-wie Wassersuppe auch geschmacklos .",Wassersuppe,food,positive,food positive,no,0,0
460,673,"Und heute -September 2023 haben wir auch gleiches bestellt , ist volle Enttäuschung -die Bratwürste sind um 2-3 cm kürzer geworden und Kartoffelsalat-wie Wassersuppe auch geschmacklos .",Wassersuppe,food,negative,food negative,yes,154,164
461,673,"Und heute -September 2023 haben wir auch gleiches bestellt , ist volle Enttäuschung -die Bratwürste sind um 2-3 cm kürzer geworden und Kartoffelsalat-wie Wassersuppe auch geschmacklos .",Wassersuppe,food,neutral,food neutral,no,0,0
462,679,"Die gewählten Gerichte : Cordon Blue , doppelter Schaschlik-Spieß , Pfefferlendchen , zwei Kindergerichte und eine „kleine Portion Rippchen“ waren schmackhaft , appetitlich angerichtet und so reichlich konzipiert , dass eine große „in weiser Voraussicht“ mitgebrachte Dose auch das Mittagessen für den morgigen Tag gesichert hat .",Cordon Blue,food,positive,food positive,yes,25,35
463,679,"Die gewählten Gerichte : Cordon Blue , doppelter Schaschlik-Spieß , Pfefferlendchen , zwei Kindergerichte und eine „kleine Portion Rippchen“ waren schmackhaft , appetitlich angerichtet und so reichlich konzipiert , dass eine große „in weiser Voraussicht“ mitgebrachte Dose auch das Mittagessen für den morgigen Tag gesichert hat .",Cordon Blue,food,negative,food negative,no,0,0
464,679,"Die gewählten Gerichte : Cordon Blue , doppelter Schaschlik-Spieß , Pfefferlendchen , zwei Kindergerichte und eine „kleine Portion Rippchen“ waren schmackhaft , appetitlich angerichtet und so reichlich konzipiert , dass eine große „in weiser Voraussicht“ mitgebrachte Dose auch das Mittagessen für den morgigen Tag gesichert hat .",Cordon Blue,food,neutral,food neutral,no,0,0
465,679,"Die gewählten Gerichte : Cordon Blue , doppelter Schaschlik-Spieß , Pfefferlendchen , zwei Kindergerichte und eine „kleine Portion Rippchen“ waren schmackhaft , appetitlich angerichtet und so reichlich konzipiert , dass eine große „in weiser Voraussicht“ mitgebrachte Dose auch das Mittagessen für den morgigen Tag gesichert hat .",Schaschlik-Spieß,food,positive,food positive,yes,49,64
466,679,"Die gewählten Gerichte : Cordon Blue , doppelter Schaschlik-Spieß , Pfefferlendchen , zwei Kindergerichte und eine „kleine Portion Rippchen“ waren schmackhaft , appetitlich angerichtet und so reichlich konzipiert , dass eine große „in weiser Voraussicht“ mitgebrachte Dose auch das Mittagessen für den morgigen Tag gesichert hat .",Schaschlik-Spieß,food,negative,food negative,no,0,0
467,679,"Die gewählten Gerichte : Cordon Blue , doppelter Schaschlik-Spieß , Pfefferlendchen , zwei Kindergerichte und eine „kleine Portion Rippchen“ waren schmackhaft , appetitlich angerichtet und so reichlich konzipiert , dass eine große „in weiser Voraussicht“ mitgebrachte Dose auch das Mittagessen für den morgigen Tag gesichert hat .",Schaschlik-Spieß,food,neutral,food neutral,no,0,0
468,679,"Die gewählten Gerichte : Cordon Blue , doppelter Schaschlik-Spieß , Pfefferlendchen , zwei Kindergerichte und eine „kleine Portion Rippchen“ waren schmackhaft , appetitlich angerichtet und so reichlich konzipiert , dass eine große „in weiser Voraussicht“ mitgebrachte Dose auch das Mittagessen für den morgigen Tag gesichert hat .",Pfefferlendchen,food,positive,food positive,yes,68,82
469,679,"Die gewählten Gerichte : Cordon Blue , doppelter Schaschlik-Spieß , Pfefferlendchen , zwei Kindergerichte und eine „kleine Portion Rippchen“ waren schmackhaft , appetitlich angerichtet und so reichlich konzipiert , dass eine große „in weiser Voraussicht“ mitgebrachte Dose auch das Mittagessen für den morgigen Tag gesichert hat .",Pfefferlendchen,food,negative,food negative,no,0,0
470,679,"Die gewählten Gerichte : Cordon Blue , doppelter Schaschlik-Spieß , Pfefferlendchen , zwei Kindergerichte und eine „kleine Portion Rippchen“ waren schmackhaft , appetitlich angerichtet und so reichlich konzipiert , dass eine große „in weiser Voraussicht“ mitgebrachte Dose auch das Mittagessen für den morgigen Tag gesichert hat .",Pfefferlendchen,food,neutral,food neutral,no,0,0
471,679,"Die gewählten Gerichte : Cordon Blue , doppelter Schaschlik-Spieß , Pfefferlendchen , zwei Kindergerichte und eine „kleine Portion Rippchen“ waren schmackhaft , appetitlich angerichtet und so reichlich konzipiert , dass eine große „in weiser Voraussicht“ mitgebrachte Dose auch das Mittagessen für den morgigen Tag gesichert hat .",Kindergerichte,food,positive,food positive,yes,91,104
472,679,"Die gewählten Gerichte : Cordon Blue , doppelter Schaschlik-Spieß , Pfefferlendchen , zwei Kindergerichte und eine „kleine Portion Rippchen“ waren schmackhaft , appetitlich angerichtet und so reichlich konzipiert , dass eine große „in weiser Voraussicht“ mitgebrachte Dose auch das Mittagessen für den morgigen Tag gesichert hat .",Kindergerichte,food,negative,food negative,no,0,0
473,679,"Die gewählten Gerichte : Cordon Blue , doppelter Schaschlik-Spieß , Pfefferlendchen , zwei Kindergerichte und eine „kleine Portion Rippchen“ waren schmackhaft , appetitlich angerichtet und so reichlich konzipiert , dass eine große „in weiser Voraussicht“ mitgebrachte Dose auch das Mittagessen für den morgigen Tag gesichert hat .",Kindergerichte,food,neutral,food neutral,no,0,0
474,679,"Die gewählten Gerichte : Cordon Blue , doppelter Schaschlik-Spieß , Pfefferlendchen , zwei Kindergerichte und eine „kleine Portion Rippchen“ waren schmackhaft , appetitlich angerichtet und so reichlich konzipiert , dass eine große „in weiser Voraussicht“ mitgebrachte Dose auch das Mittagessen für den morgigen Tag gesichert hat .",Rippchen,food,positive,food positive,yes,131,138
475,679,"Die gewählten Gerichte : Cordon Blue , doppelter Schaschlik-Spieß , Pfefferlendchen , zwei Kindergerichte und eine „kleine Portion Rippchen“ waren schmackhaft , appetitlich angerichtet und so reichlich konzipiert , dass eine große „in weiser Voraussicht“ mitgebrachte Dose auch das Mittagessen für den morgigen Tag gesichert hat .",Rippchen,food,negative,food negative,no,0,0
476,679,"Die gewählten Gerichte : Cordon Blue , doppelter Schaschlik-Spieß , Pfefferlendchen , zwei Kindergerichte und eine „kleine Portion Rippchen“ waren schmackhaft , appetitlich angerichtet und so reichlich konzipiert , dass eine große „in weiser Voraussicht“ mitgebrachte Dose auch das Mittagessen für den morgigen Tag gesichert hat .",Rippchen,food,neutral,food neutral,no,0,0
477,680,"Wir lieben Trüffel , wenn sie hochqualitativ sind .",Trüffel,food,positive,food positive,yes,11,17
478,680,"Wir lieben Trüffel , wenn sie hochqualitativ sind .",Trüffel,food,negative,food negative,no,0,0
479,680,"Wir lieben Trüffel , wenn sie hochqualitativ sind .",Trüffel,food,neutral,food neutral,no,0,0
480,695,Die Pizza war perfekt und gut belegt .,Pizza,food,positive,food positive,yes,4,8
481,695,Die Pizza war perfekt und gut belegt .,Pizza,food,negative,food negative,no,0,0
482,695,Die Pizza war perfekt und gut belegt .,Pizza,food,neutral,food neutral,no,0,0
483,699,"RESTAURANT_NAME lehnt ab , einen teuren Gutschein für einen Jazzbranch einzulösen , weil er älter als 3 Jahre ist und mit dem 23 . 12 . 19 um 1 Monat abgelaufen ist .",RESTAURANT_NAME,general-impression,positive,general-impression positive,no,0,0
484,699,"RESTAURANT_NAME lehnt ab , einen teuren Gutschein für einen Jazzbranch einzulösen , weil er älter als 3 Jahre ist und mit dem 23 . 12 . 19 um 1 Monat abgelaufen ist .",RESTAURANT_NAME,general-impression,negative,general-impression negative,yes,0,14
485,699,"RESTAURANT_NAME lehnt ab , einen teuren Gutschein für einen Jazzbranch einzulösen , weil er älter als 3 Jahre ist und mit dem 23 . 12 . 19 um 1 Monat abgelaufen ist .",RESTAURANT_NAME,general-impression,neutral,general-impression neutral,no,0,0
486,701,Highlight vorne weg war das Baguette mit Aioli .,Baguette mit Aioli,food,positive,food positive,yes,28,45
487,701,Highlight vorne weg war das Baguette mit Aioli .,Baguette mit Aioli,food,negative,food negative,no,0,0
488,701,Highlight vorne weg war das Baguette mit Aioli .,Baguette mit Aioli,food,neutral,food neutral,no,0,0
489,708,"Die Räumlichkeiten sind riesengroß und wer mit anderen Menschen in Kontakt kommen möchte , hat hier die besten Chancen .",Räumlichkeiten,ambience,positive,ambience positive,yes,4,17
490,708,"Die Räumlichkeiten sind riesengroß und wer mit anderen Menschen in Kontakt kommen möchte , hat hier die besten Chancen .",Räumlichkeiten,ambience,negative,ambience negative,no,0,0
491,708,"Die Räumlichkeiten sind riesengroß und wer mit anderen Menschen in Kontakt kommen möchte , hat hier die besten Chancen .",Räumlichkeiten,ambience,neutral,ambience neutral,no,0,0
492,714,Schnelligkeit in der Küche etc . alles super .,Küche,service,positive,service positive,yes,21,25
493,714,Schnelligkeit in der Küche etc . alles super .,Küche,service,negative,service negative,no,0,0
494,714,Schnelligkeit in der Küche etc . alles super .,Küche,service,neutral,service neutral,no,0,0
495,715,Das Brot war total altbacken und überhaupt nicht frisch .,Brot,food,positive,food positive,no,0,0
496,715,Das Brot war total altbacken und überhaupt nicht frisch .,Brot,food,negative,food negative,yes,4,7
497,715,Das Brot war total altbacken und überhaupt nicht frisch .,Brot,food,neutral,food neutral,no,0,0
498,719,"LOC Bedienung , lange Wartezeit am Tisch .",Wartezeit,service,positive,service positive,no,0,0
499,719,"LOC Bedienung , lange Wartezeit am Tisch .",Wartezeit,service,negative,service negative,yes,22,30
500,719,"LOC Bedienung , lange Wartezeit am Tisch .",Wartezeit,service,neutral,service neutral,no,0,0
501,723,Riesige Räume mit schlechter Belüftung .,Belüftung,ambience,positive,ambience positive,no,0,0
502,723,Riesige Räume mit schlechter Belüftung .,Belüftung,ambience,negative,ambience negative,yes,29,37
503,723,Riesige Räume mit schlechter Belüftung .,Belüftung,ambience,neutral,ambience neutral,no,0,0
504,726,Hätten wir mehr Zeit gehabt wären die Spätzle und der Ziegenkäse mit Salat sofort wieder in die Küche zurückgegangen .,Spätzle,food,positive,food positive,no,0,0
505,726,Hätten wir mehr Zeit gehabt wären die Spätzle und der Ziegenkäse mit Salat sofort wieder in die Küche zurückgegangen .,Spätzle,food,negative,food negative,yes,38,44
506,726,Hätten wir mehr Zeit gehabt wären die Spätzle und der Ziegenkäse mit Salat sofort wieder in die Küche zurückgegangen .,Spätzle,food,neutral,food neutral,no,0,0
507,726,Hätten wir mehr Zeit gehabt wären die Spätzle und der Ziegenkäse mit Salat sofort wieder in die Küche zurückgegangen .,Ziegenkäse mit Salat,food,positive,food positive,no,0,0
508,726,Hätten wir mehr Zeit gehabt wären die Spätzle und der Ziegenkäse mit Salat sofort wieder in die Küche zurückgegangen .,Ziegenkäse mit Salat,food,negative,food negative,yes,54,73
509,726,Hätten wir mehr Zeit gehabt wären die Spätzle und der Ziegenkäse mit Salat sofort wieder in die Küche zurückgegangen .,Ziegenkäse mit Salat,food,neutral,food neutral,no,0,0
510,727,Die Haxe mit Knödel war gut .,Haxe mit Knödel,food,positive,food positive,yes,4,18
511,727,Die Haxe mit Knödel war gut .,Haxe mit Knödel,food,negative,food negative,no,0,0
512,727,Die Haxe mit Knödel war gut .,Haxe mit Knödel,food,neutral,food neutral,no,0,0
513,736,"Das LOC bietet ein authentisches Steakhouse-Erlebnis , das Fleischliebhaber begeistern wird .",LOC,general-impression,positive,general-impression positive,yes,4,6
514,736,"Das LOC bietet ein authentisches Steakhouse-Erlebnis , das Fleischliebhaber begeistern wird .",LOC,general-impression,negative,general-impression negative,no,0,0
515,736,"Das LOC bietet ein authentisches Steakhouse-Erlebnis , das Fleischliebhaber begeistern wird .",LOC,general-impression,neutral,general-impression neutral,no,0,0
516,737,"Die Das Ambiente ist authentisch , was uns sehr gefallen hat .",Ambiente,ambience,positive,ambience positive,yes,8,15
517,737,"Die Das Ambiente ist authentisch , was uns sehr gefallen hat .",Ambiente,ambience,negative,ambience negative,no,0,0
518,737,"Die Das Ambiente ist authentisch , was uns sehr gefallen hat .",Ambiente,ambience,neutral,ambience neutral,no,0,0
519,740,Preis-Leistungsverhältnis ist super .,Preis-Leistungsverhältnis,price,positive,price positive,yes,0,24
520,740,Preis-Leistungsverhältnis ist super .,Preis-Leistungsverhältnis,price,negative,price negative,no,0,0
521,740,Preis-Leistungsverhältnis ist super .,Preis-Leistungsverhältnis,price,neutral,price neutral,no,0,0
522,749,"Die Bedienung war nett , auf den verschmutzen Tisch musste ich hinweisen .",Bedienung,service,positive,service positive,yes,4,12
523,749,"Die Bedienung war nett , auf den verschmutzen Tisch musste ich hinweisen .",Bedienung,service,negative,service negative,no,0,0
524,749,"Die Bedienung war nett , auf den verschmutzen Tisch musste ich hinweisen .",Bedienung,service,neutral,service neutral,no,0,0
525,749,"Die Bedienung war nett , auf den verschmutzen Tisch musste ich hinweisen .",Tisch,ambience,positive,ambience positive,no,0,0
526,749,"Die Bedienung war nett , auf den verschmutzen Tisch musste ich hinweisen .",Tisch,ambience,negative,ambience negative,yes,46,50
527,749,"Die Bedienung war nett , auf den verschmutzen Tisch musste ich hinweisen .",Tisch,ambience,neutral,ambience neutral,no,0,0
528,750,"Ich rief den Kellner und sagte ihm , dass ich über zwei Stunden aufs Essen gewartet habe (Tagesgericht , bei ganz geringer Auslastung) und dass die Nudeln nicht gefüllt sein .",Nudeln,food,positive,food positive,no,0,0
529,750,"Ich rief den Kellner und sagte ihm , dass ich über zwei Stunden aufs Essen gewartet habe (Tagesgericht , bei ganz geringer Auslastung) und dass die Nudeln nicht gefüllt sein .",Nudeln,food,negative,food negative,yes,148,153
530,750,"Ich rief den Kellner und sagte ihm , dass ich über zwei Stunden aufs Essen gewartet habe (Tagesgericht , bei ganz geringer Auslastung) und dass die Nudeln nicht gefüllt sein .",Nudeln,food,neutral,food neutral,no,0,0
531,750,"Ich rief den Kellner und sagte ihm , dass ich über zwei Stunden aufs Essen gewartet habe (Tagesgericht , bei ganz geringer Auslastung) und dass die Nudeln nicht gefüllt sein .",Kellner,service,positive,service positive,no,0,0
532,750,"Ich rief den Kellner und sagte ihm , dass ich über zwei Stunden aufs Essen gewartet habe (Tagesgericht , bei ganz geringer Auslastung) und dass die Nudeln nicht gefüllt sein .",Kellner,service,negative,service negative,yes,13,19
533,750,"Ich rief den Kellner und sagte ihm , dass ich über zwei Stunden aufs Essen gewartet habe (Tagesgericht , bei ganz geringer Auslastung) und dass die Nudeln nicht gefüllt sein .",Kellner,service,neutral,service neutral,no,0,0
534,770,"Auch die Kellnerin , die eigentlich für unseren Tisch zuständig war , war sehr nett .",Kellnerin,service,positive,service positive,yes,9,17
535,770,"Auch die Kellnerin , die eigentlich für unseren Tisch zuständig war , war sehr nett .",Kellnerin,service,negative,service negative,no,0,0
536,770,"Auch die Kellnerin , die eigentlich für unseren Tisch zuständig war , war sehr nett .",Kellnerin,service,neutral,service neutral,no,0,0
537,777,Der Kaffee Crema schmeckte unterirdisch und der Cappucino ebenfalls .,Kaffee Crema,food,positive,food positive,no,0,0
538,777,Der Kaffee Crema schmeckte unterirdisch und der Cappucino ebenfalls .,Kaffee Crema,food,negative,food negative,yes,4,15
539,777,Der Kaffee Crema schmeckte unterirdisch und der Cappucino ebenfalls .,Kaffee Crema,food,neutral,food neutral,no,0,0
540,777,Der Kaffee Crema schmeckte unterirdisch und der Cappucino ebenfalls .,Cappucino,food,positive,food positive,no,0,0
541,777,Der Kaffee Crema schmeckte unterirdisch und der Cappucino ebenfalls .,Cappucino,food,negative,food negative,yes,48,56
542,777,Der Kaffee Crema schmeckte unterirdisch und der Cappucino ebenfalls .,Cappucino,food,neutral,food neutral,no,0,0
543,782,"Schönes Ambiente mit mehreren Räumen früher LOC , zentrale Lage , flotte freundliche Bedienung .",Ambiente,ambience,positive,ambience positive,yes,8,15
544,782,"Schönes Ambiente mit mehreren Räumen früher LOC , zentrale Lage , flotte freundliche Bedienung .",Ambiente,ambience,negative,ambience negative,no,0,0
545,782,"Schönes Ambiente mit mehreren Räumen früher LOC , zentrale Lage , flotte freundliche Bedienung .",Ambiente,ambience,neutral,ambience neutral,no,0,0
546,782,"Schönes Ambiente mit mehreren Räumen früher LOC , zentrale Lage , flotte freundliche Bedienung .",Bedienung,service,positive,service positive,yes,85,93
547,782,"Schönes Ambiente mit mehreren Räumen früher LOC , zentrale Lage , flotte freundliche Bedienung .",Bedienung,service,negative,service negative,no,0,0
548,782,"Schönes Ambiente mit mehreren Räumen früher LOC , zentrale Lage , flotte freundliche Bedienung .",Bedienung,service,neutral,service neutral,no,0,0
549,782,"Schönes Ambiente mit mehreren Räumen früher LOC , zentrale Lage , flotte freundliche Bedienung .",Lage,ambience,positive,ambience positive,yes,59,62
550,782,"Schönes Ambiente mit mehreren Räumen früher LOC , zentrale Lage , flotte freundliche Bedienung .",Lage,ambience,negative,ambience negative,no,0,0
551,782,"Schönes Ambiente mit mehreren Räumen früher LOC , zentrale Lage , flotte freundliche Bedienung .",Lage,ambience,neutral,ambience neutral,no,0,0
552,783,"Die Steaks waren ausnahmslos zu schwach angebraten , so dass jedes eine breiten hellbraunen LOC , aber ohne die nötigen Röstaromen hatte .",Steaks,food,positive,food positive,no,0,0
553,783,"Die Steaks waren ausnahmslos zu schwach angebraten , so dass jedes eine breiten hellbraunen LOC , aber ohne die nötigen Röstaromen hatte .",Steaks,food,negative,food negative,yes,4,9
554,783,"Die Steaks waren ausnahmslos zu schwach angebraten , so dass jedes eine breiten hellbraunen LOC , aber ohne die nötigen Röstaromen hatte .",Steaks,food,neutral,food neutral,no,0,0
555,785,Ich hatte Rahmschwammerl in Rahm mit Semmelknödel und war zufrieden .,Rahmschwammerl in Rahm mit Semmelknödel,food,positive,food positive,yes,10,48
556,785,Ich hatte Rahmschwammerl in Rahm mit Semmelknödel und war zufrieden .,Rahmschwammerl in Rahm mit Semmelknödel,food,negative,food negative,no,0,0
557,785,Ich hatte Rahmschwammerl in Rahm mit Semmelknödel und war zufrieden .,Rahmschwammerl in Rahm mit Semmelknödel,food,neutral,food neutral,no,0,0
558,801,"Die Beilagen wären noch ok gewesen , der Braten selbst jedoch einfach noch nicht fertig und zäh .",Beilagen,food,positive,food positive,no,0,0
559,801,"Die Beilagen wären noch ok gewesen , der Braten selbst jedoch einfach noch nicht fertig und zäh .",Beilagen,food,negative,food negative,no,0,0
560,801,"Die Beilagen wären noch ok gewesen , der Braten selbst jedoch einfach noch nicht fertig und zäh .",Beilagen,food,neutral,food neutral,yes,4,11
561,801,"Die Beilagen wären noch ok gewesen , der Braten selbst jedoch einfach noch nicht fertig und zäh .",Braten,food,positive,food positive,no,0,0
562,801,"Die Beilagen wären noch ok gewesen , der Braten selbst jedoch einfach noch nicht fertig und zäh .",Braten,food,negative,food negative,yes,41,46
563,801,"Die Beilagen wären noch ok gewesen , der Braten selbst jedoch einfach noch nicht fertig und zäh .",Braten,food,neutral,food neutral,no,0,0
564,804,trotz vielen Gästen eine tolle Bedienung mit wunderbarem Essen .,Bedienung,service,positive,service positive,yes,31,39
565,804,trotz vielen Gästen eine tolle Bedienung mit wunderbarem Essen .,Bedienung,service,negative,service negative,no,0,0
566,804,trotz vielen Gästen eine tolle Bedienung mit wunderbarem Essen .,Bedienung,service,neutral,service neutral,no,0,0
567,804,trotz vielen Gästen eine tolle Bedienung mit wunderbarem Essen .,Essen,food,positive,food positive,yes,57,61
568,804,trotz vielen Gästen eine tolle Bedienung mit wunderbarem Essen .,Essen,food,negative,food negative,no,0,0
569,804,trotz vielen Gästen eine tolle Bedienung mit wunderbarem Essen .,Essen,food,neutral,food neutral,no,0,0
570,813,Der wirklich hervorragende Service hat den Besuch abgerundet .,Service,service,positive,service positive,yes,27,33
