id,raw_text,aspectTerms
2027,Übel in der Optik und dem faden Geschmack.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
2028,"Stühle etwas unbequem, aber mit Jacke drunter ging auch das.","[{'term': 'Stühle', 'polarity': 'negative'}]"
2036,Leider waren wir dieses Mal mit den Speisen nicht zufrieden.,"[{'term': 'Speisen', 'polarity': 'negative'}]"
2039,Freundliche und flotte Bedienung - das war prima wobei kaum Gäste da waren.,"[{'term': 'Bedienung', 'polarity': 'positive'}]"
2042,Der Chef konnte nicht gefunden werden.,"[{'term': 'Chef', 'polarity': 'negative'}]"
2051,"Über eine Stunde aufs Essen warten, und dann ist bei allen Gerichten mit Salat/Gemüse einiges an Sand im Essen.","[{'term': 'Gerichten mit Salat/Gemüse', 'polarity': 'negative'}, {'term': 'noaspectterm', 'polarity': 'negative'}]"
2058,"das spätere essen (Pizza) war wirklich gut, aber so viel Zeit während der Woche haben wir nicht und werden deshalb auch nicht wieder kommen.","[{'term': 'essen (Pizza)', 'polarity': 'positive'}]"
2066,Die LOC hat gut geklappt und ist am Wochenende auch zu empfehlen.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
2070,"Für das Ambiente 4 von 5 Sternen- man kann nichts aussetzten, ist halt Geschmackssache.","[{'term': 'Ambiente', 'polarity': 'positive'}]"
2081,"Großartige Gerichte, kreiert mit besten Produkten, auch aus der Region; delikat, gradlinig, auf hohem Niveau.","[{'term': 'Gerichte', 'polarity': 'positive'}, {'term': 'Produkten', 'polarity': 'positive'}]"
2086,Sehr hübsches bodenständigies Lokal.,"[{'term': 'Lokal', 'polarity': 'positive'}, {'term': 'Lokal', 'polarity': 'positive'}]"
2093,Auch die Lage ist wie in „ bella Italia“.,"[{'term': 'Lage', 'polarity': 'positive'}]"
2098,"Leere Getränke wurden nicht abgeräumt, dazugekommene Personen wurden nicht nach Getränken gefragt und generell wirkte es eher so als wäre jede Frage zu viel und die Gäste eher störend.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
2103,Eventuell ok wenn man nur etwas trinken möchte für ein Essen mit Freunden nicht zu empfehlen.,"[{'term': 'Essen', 'polarity': 'negative'}, {'term': 'noaspectterm', 'polarity': 'neutral'}]"
2105,Das Essen ist ebenfalls gut.,"[{'term': 'Essen', 'polarity': 'positive'}]"
2117,Kommen sehr gerne wieder!,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
2129,Da kann auch der Service für unsere 50-köpfige Truppe noch so verbesserungswürdig sein ...,"[{'term': 'Service', 'polarity': 'negative'}]"
2133,"Am Eingang ist niemand der einem die Abrechnungskarze übergibt, Warten !","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
2138,Schade!,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
2141,"Der Fisch war sehr durch, welches vom Kellner ohne Reaktion registriert wurde!","[{'term': 'Fisch', 'polarity': 'negative'}, {'term': 'Kellner', 'polarity': 'negative'}]"
2143,"Meine zuvor angesprochenen Allergien waren wohl nicht weiter von Interesse, entsprechendes Gemüse fand sich trotzdem in meinem Gericht.","[{'term': 'Gericht', 'polarity': 'negative'}, {'term': 'noaspectterm', 'polarity': 'negative'}]"
2151,Wir werden nie wieder eine Filiale dieser Gastronomie Kette mit solch asozialem Personal besuchen!,"[{'term': 'Gastronomie Kette', 'polarity': 'negative'}, {'term': 'Personal', 'polarity': 'negative'}]"
2153,Vielen Dank an das Team der RESTAURANT_NAME :),"[{'term': 'Team', 'polarity': 'positive'}]"
3,"Wie kann ein Betrieb der uns immer gut gefallen hat, so schnell 3 klassig werden.","[{'term': 'Betrieb', 'polarity': 'negative'}]"
13,Im Vergleich zum Personal im Schlüssel und LOC bleibt das Uerige aber doch zurück.,"[{'term': 'Uerige', 'polarity': 'negative'}]"
14,Immer gerne wieder!,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
15,Bei den Preisen kann man mehr erwarten.,"[{'term': 'Preisen', 'polarity': 'negative'}]"
22,Speise- und Getränkekarten waren heute Mangelware.,"[{'term': 'Speise- und Getränkekarten', 'polarity': 'negative'}]"
23,"Sehr freundlich, auch zu unserem Hund.","[{'term': 'freundlich', 'polarity': 'positive'}]"
28,Der Service ist gut… man fühlt sich gut betreut.,"[{'term': 'Service', 'polarity': 'positive'}]"
31,"Super essen deliziös, gute Atmosphäre, freundliche Bedienung, gute Erreichbarkeit und Parkmöglichkeit","[{'term': 'essen', 'polarity': 'positive'}, {'term': 'Atmosphäre', 'polarity': 'positive'}, {'term': 'Bedienung', 'polarity': 'positive'}, {'term': 'Erreichbarkeit', 'polarity': 'positive'}, {'term': 'Parkmöglichkeit', 'polarity': 'positive'}]"
32,"Als die Hauptspeisen kamen waren wir voll zufrieden, die Steaks waren auf den Punkt gebraten und die Beilagen schmackhaft und völlig ausreichend.","[{'term': 'Steaks', 'polarity': 'positive'}, {'term': 'Beilagen', 'polarity': 'positive'}]"
35,Über eine Stunde wurde nicht nachgefragt ob wir noch etwas wünschen... Erst auf Reklamation wurde sich um uns gekümmert.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
38,"Es passte ins Bild, dass uns beim Verlassen, nachdem ich eine deutlich dreistellige Rechnung beglichen hatte, verwehrt wurde, noch ein Törtchen für zu Hause zu kaufen.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
39,alles in einem einfach für jeden und immer wieder gern zu empfehlen!!!!,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
42,Wir kommen wieder!,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
43,War ein sehr gemütlicher Abend.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
50,"Genau am Martinstag haben wir hier zum zweiten Mal (nach 2021) Gans gegessen - ein riesiger Unterschied: geradezu winzige Portionen und ungeschultes Personal, dafür aber gesalzene Preise [2021 ca.","[{'term': 'Portionen', 'polarity': 'negative'}, {'term': 'Personal', 'polarity': 'negative'}, {'term': 'Preise', 'polarity': 'negative'}]"
52,"Die Bestuhlung ist recht eng - und ein Zitat kommt zum Tragen: ""und man merkt die Absicht - und man ist verstimmt"" ....","[{'term': 'Bestuhlung', 'polarity': 'negative'}]"
54,"Feine und gehobene Gerichte aus Süditalien, LOC vor allem.","[{'term': 'Gerichte', 'polarity': 'positive'}]"
64,"LOC, hochwertig eingerichtetes Restaurant in dem auch Montagabend dringt durch die LOC direkt am LOC was los ist.","[{'term': 'Restaurant', 'polarity': 'positive'}]"
82,"Wir kamen für einen angenehmen Abend, wurden aber an der Tür in die Hölle geführt.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
96,Freundliche Bedienung.,"[{'term': 'Bedienung', 'polarity': 'positive'}]"
110,"Das Essen war, wie nicht anders zu erwarten, wieder ein Gedicht.","[{'term': 'Essen', 'polarity': 'positive'}]"
113,"Wir kommen immer wieder gern zu Euch, weil wir bei euch einen Tag Urlaub in LOC erleben.","[{'term': 'noaspectterm', 'polarity': 'positive'}]"
116,"Tolles Ambiente, Blick in die offene Küche, für die wärmeren Jahreszeiten gibt es auch eine Möglichkeit draußen zu sitzen.","[{'term': 'Ambiente', 'polarity': 'positive'}]"
126,"Das Preisniveau der Hauptspeisen bewegt sich zumeist bei über 30 Euro, Und ein Pils muss ebensowenig 8 Euro kosten wie ein Grappa 10,00!","[{'term': 'Pils', 'polarity': 'negative'}, {'term': 'Grappa', 'polarity': 'negative'}]"
127,Aber er schmeckte dann doch.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
129,Insgesamt ein alteingesessenes Lokal das man empfehlen kann.,"[{'term': 'Lokal', 'polarity': 'positive'}]"
134,Darauf wurde er unter dem Kopfschütteln der Umstehenden verbal noch aggressiver.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
135,Wir kommen gerne wieder.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
144,Muscheln als Vorspeise fantastisch.,"[{'term': 'Muscheln', 'polarity': 'positive'}]"
147,Abwechslungsreich und köstlich zubereitet.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
149,Ich war mit meiner Freundin da & wir hatten einen sehr schönen und kulinarisch ansprechenden Abend.,"[{'term': 'noaspectterm', 'polarity': 'positive'}, {'term': 'noaspectterm', 'polarity': 'positive'}]"
170,"Vom Ambiente her natürlich toll, RESTAURANT_NAME eben, alles sehr sauber...aber der Empfang war mehr als unfreundlich, der Kellner am Tisch dafür wieder sehr aber nachdem wir von zwei servicekräften sehr unfreundlich begrüßt wurden wären wir fast wieder gegangen, essen war dann leider auch nicht toll, die Burger,waren sehr trocken, würden nicht nochmal wieder kommen...leider","[{'term': 'Ambiente', 'polarity': 'positive'}, {'term': 'Empfang', 'polarity': 'negative'}, {'term': 'noaspectterm', 'polarity': 'positive'}, {'term': 'servicekräften', 'polarity': 'negative'}, {'term': 'essen', 'polarity': 'negative'}, {'term': 'Burger', 'polarity': 'negative'}, {'term': 'noaspectterm', 'polarity': 'negative'}]"
183,"Alle Gerichte waren sehr lecker, die Portionen groß.","[{'term': 'Gerichte', 'polarity': 'positive'}]"
186,Das Essen ist mega.,"[{'term': 'Essen', 'polarity': 'positive'}]"
200,Es gibt wirklich deutlich bessere thailändische Küche in LOC.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
212,Alles in allem ein schöner Sonntagabend.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
218,"auf das Essen warten müssen, weil der Laden so voll ist.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
221,"Den Empfang und den Service würde ich als „unterkühlt“ bezeichnen, nicht schlimm, aber auch nicht herzlich.","[{'term': 'Empfang', 'polarity': 'negative'}, {'term': 'Service', 'polarity': 'negative'}]"
236,"Feines Essen, nette Bedienung.","[{'term': 'Essen', 'polarity': 'positive'}, {'term': 'Bedienung', 'polarity': 'positive'}]"
237,Das war der letzte Besuch!,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
244,Es ist nicht in Ordnung in so einem historischen Ort und unzulässig gegenüber den Gästen!,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
246,Furztrocken.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
247,Das brauchen wir nicht wieder.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
248,"Die Speisen waren ausreichend, das Salatbuffet gut.","[{'term': 'Speisen', 'polarity': 'neutral'}, {'term': 'Salatbuffet', 'polarity': 'positive'}]"
250,Dario war ein super Kellner und hat den Abend zu einer sehr schönen Erinnerung gemacht.,"[{'term': 'Dario', 'polarity': 'positive'}, {'term': 'noaspectterm', 'polarity': 'positive'}]"
251,"Als mein Mann freundlich nachhakte, wurden wir lautstark und aggressiv zurecht gewiesen, dass es das Gleiche sei!!","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
259,Da tut es ein Fischbrötchen um die Ecke auch.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
268,Das Essen kommt im Minutentakt und ist gerade noch mittelmäßig.,"[{'term': 'Essen', 'polarity': 'neutral'}]"
272,LOC mir wenig Atmosphäre und sehr viel Gewusel.,"[{'term': 'Atmosphäre', 'polarity': 'negative'}, {'term': 'Gewusel', 'polarity': 'negative'}]"
273,LOC durchschnittlich.,"[{'term': 'LOC', 'polarity': 'neutral'}]"
275,Beide Optionen einfach unglaublich lecker.,"[{'term': 'Optionen', 'polarity': 'positive'}]"
278,Wir wurden am Eingang richtig freundlich in Empfang genommen.,"[{'term': 'Empfang', 'polarity': 'positive'}]"
284,Jetzt werde wir nicht mehr hingehen.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
291,"Obwohl wir rechtzeitig und lange genug vorher reserviert haben, war kein Platz im LOC für uns reserviert.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
306,Auf gehobenem Niveau waren jedoch die Preise.,"[{'term': 'Preise', 'polarity': 'negative'}]"
309,Ein stolzer Preis sollte sich mit einem Stolzen Essen decken!,"[{'term': 'Preis', 'polarity': 'negative'}, {'term': 'Essen', 'polarity': 'positive'}]"
312,Optisch ein sehr schönes Lokal.,"[{'term': 'Lokal', 'polarity': 'positive'}]"
318,"Sehr freundlich und professionell, seine Empfehlungen für Essen und Wein waren top!","[{'term': 'noaspectterm', 'polarity': 'positive'}, {'term': 'Essen', 'polarity': 'positive'}, {'term': 'Wein', 'polarity': 'positive'}]"
319,"Eine innovative Küche eines engagierten Kochs, wobei man es mögen muss, dass in JEDEM Gang deutliche Fruchtnoten zumindest im Hintergrund, wenn nicht im Vordergrund stehen.","[{'term': 'Küche', 'polarity': 'positive'}, {'term': 'Kochs', 'polarity': 'positive'}]"
326,Das Essen und Ambiente waren wirklich perfekt.,"[{'term': 'Essen', 'polarity': 'positive'}, {'term': 'Ambiente', 'polarity': 'positive'}]"
353,Die Bedienungen sind ebenfalls sehr unfreundlich und unkommunikativ.,"[{'term': 'Bedienungen', 'polarity': 'negative'}]"
355,"Alle Gerichte haben total gut geschmeckt, nicht überwürzt und die Portionen genau richtig.","[{'term': 'Gerichte', 'polarity': 'positive'}, {'term': 'Portionen', 'polarity': 'positive'}]"
362,Typisches Münchner Lokal näher LOC gut für Bayrische Küche Stimmung wie auf dem LOC,"[{'term': 'Küche', 'polarity': 'positive'}]"
363,Die Speisen sind in Ordnung.,"[{'term': 'Speisen', 'polarity': 'neutral'}]"
365,Ich habe den Salat reklamiert und nach anfänglicher unverschämter Aussage des Bedienungspersonals bekam ich einen neuen Salat.,"[{'term': 'Bedienungspersonals', 'polarity': 'negative'}]"
367,"Ein hervorragender Service, sehr lecheres Essen und eine sehr nette Bedienung, immer wieder gerne.","[{'term': 'Service', 'polarity': 'positive'}, {'term': 'Essen', 'polarity': 'positive'}, {'term': 'Bedienung', 'polarity': 'positive'}, {'term': 'noaspectterm', 'polarity': 'positive'}]"
373,Ein sehr schönes Lokal mit ansprechendem Ambiente.,"[{'term': 'Lokal', 'polarity': 'positive'}, {'term': 'Ambiente', 'polarity': 'positive'}]"
374,"Zwei Punkte, weil: Bedienung sehr aufmerksam und freundlich.","[{'term': 'Bedienung', 'polarity': 'positive'}]"
379,Das Essen war gut und die Portionen ausreichend groß.,"[{'term': 'Essen', 'polarity': 'positive'}, {'term': 'Portionen', 'polarity': 'positive'}]"
385,"Auch für den Rest, ist die Preisleistung nicht unbedingt passend.","[{'term': 'Preisleistung', 'polarity': 'negative'}]"
392,"Bratkartoffeln, Sauerkraut, Kartoffelstampf, Schnitzel, Grüne Soße - alles sehr lecker.","[{'term': 'Bratkartoffeln', 'polarity': 'positive'}, {'term': 'Kartoffelstampf', 'polarity': 'positive'}, {'term': 'Sauerkraut', 'polarity': 'positive'}, {'term': 'Schnitzel', 'polarity': 'positive'}, {'term': 'Grüne Soße', 'polarity': 'positive'}]"
394,- Es war schon mal deutlich besser.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
398,Gerne wieder!,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
406,Peters Bierfleisch eine Zumutung.,"[{'term': 'Bierfleisch', 'polarity': 'negative'}]"
407,Gute Kuchenangebote.,"[{'term': 'Kuchenangebote', 'polarity': 'positive'}]"
417,Dicke Empfehlung!!!,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
429,Das MammaMia ist ein wahrlich schönes Restaurant mit sehr angenehmer und lockerer Atmosphäre.,"[{'term': 'MammaMia', 'polarity': 'positive'}, {'term': 'Atmosphäre', 'polarity': 'positive'}]"
434,"Das angesprochene Personal unfähig, sei nicht für den Tisch zuständig, wisse auch nicht wer ihn bedient.","[{'term': 'Personal', 'polarity': 'negative'}]"
435,Schade ums Geld,"[{'term': 'Geld', 'polarity': 'negative'}, {'term': 'noaspectterm', 'polarity': 'negative'}]"
436,Brandy rundeten diesen einmaligen Abend ab.,"[{'term': 'Brandy', 'polarity': 'positive'}]"
440,"Ich fand es sehr solide in puncto Service, Ambiente und Auswahl an Speisen und Getränken.","[{'term': 'Service', 'polarity': 'positive'}, {'term': 'Ambiente', 'polarity': 'positive'}, {'term': 'Auswahl an Speisen', 'polarity': 'positive'}, {'term': 'Getränken', 'polarity': 'positive'}]"
441,Allerdings eher ein Abfertigen als gemütlicher Abend.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
456,"Die Tapas waren grandios, die Mitarbeiter/innen waren sehr aufmerksam..wir kommen bald wieder …","[{'term': 'Tapas', 'polarity': 'positive'}, {'term': 'Mitarbeiter/innen', 'polarity': 'positive'}]"
457,"Es schmeckt wie in LOC und würden wir in LOC wohnen, wären wir Stammgäste.","[{'term': 'noaspectterm', 'polarity': 'positive'}]"
463,"Wurst ist ok, aber nicht das non plus ultra.","[{'term': 'Wurst', 'polarity': 'neutral'}]"
468,"Innovative Chefs mit intensivem Internet-Marketing; anfangs dachte ich, fast „zuviel des Guten“, was wird da auf mich zukommen.","[{'term': 'Chefs', 'polarity': 'positive'}]"
477,und auch Getränke waren immer da.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
481,Leider war das Lamm wieder durch obwohl Rare bestellt da Kalbsschnitzel war das Fleisch von schlechter Qualität?,"[{'term': 'Lamm', 'polarity': 'negative'}, {'term': 'Kalbsschnitzel', 'polarity': 'negative'}]"
486,Bedienung freundlich und flott.,"[{'term': 'Bedienung', 'polarity': 'positive'}]"
487,Das Essen ist solide mit einem ordentlichen Preis-Leistungsverhältnis.,"[{'term': 'Essen', 'polarity': 'positive'}, {'term': 'Preis-Leistungsverhältnis', 'polarity': 'positive'}]"
497,Die Zutaten für den Salat sind auf keinen Fall frisch.,"[{'term': 'Zutaten für den Salat', 'polarity': 'positive'}]"
503,"Die Service Mitarbeiter versuchen ihr bestes, leider war ich von meiner Haxe ( die beste in der LOC stand auf der Karte ) schwer enttäuscht.","[{'term': 'Service Mitarbeiter', 'polarity': 'positive'}, {'term': 'Haxe', 'polarity': 'negative'}]"
508,Vielen Dank für diesen schönen Abend!,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
511,"Das Essen war auch in Ordnung, aber nichts Besonderes.","[{'term': 'Essen', 'polarity': 'neutral'}]"
514,"Wir waren sehr unzufrieden, werden auch nicht mehr zu Gast sein.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
533,Man fühlt sich völlig abgezockt.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
540,Als Familie sollte man seeeehr viel Geld einplanen.,"[{'term': 'Geld', 'polarity': 'negative'}]"
552,Lecker soweit.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
556,Fleisch war keine Qualität auf jeden nicht nochmal,"[{'term': 'Fleisch', 'polarity': 'negative'}, {'term': 'noaspectterm', 'polarity': 'negative'}]"
560,"Aber Pommes gibts es wesentlich leckere (die ""Schalenreste"" an den Pommes vermitteln vll.","[{'term': 'Pommes', 'polarity': 'negative'}]"
567,Das Restaurant im Keller war toll und gut besucht.,"[{'term': 'Restaurant im Keller', 'polarity': 'positive'}]"
571,Dieser sollte mal an einer Schulung teilnehmen in der Ihm der korrekte Umgang mit Gästen und Kollegen näher gebracht wird.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
573,"Kein einziges Mal wurde gefragt, ob wir noch was trinken möchten oder andere Wünsche haben.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
579,Wir konnten uns von der vorzüglichen Qualität der regionalen und selbst gemachten Produkte überzeugen.,"[{'term': 'Produkte', 'polarity': 'positive'}]"
585,Sehr freundlicher Service und das Essen war qualitativ und geschmacklich sehr gut.,"[{'term': 'Service', 'polarity': 'positive'}, {'term': 'Essen', 'polarity': 'positive'}]"
591,Der Cappuccino leider wässrig und kaum Milchschaum.,"[{'term': 'Cappuccino', 'polarity': 'negative'}]"
595,Nicht zu empfehlen!,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
598,Die Qualität des Essens fand ich aber sehr durchschnittlich.,"[{'term': 'Essens', 'polarity': 'neutral'}]"
605,100g auf einer durchweichten Scheibe Brot mit Ruccolasalat 14€.,"[{'term': 'Scheibe Brot mit Ruccolasalat', 'polarity': 'negative'}, {'term': 'Scheibe Brot mit Ruccolasalat', 'polarity': 'negative'}]"
607,Endlich die Gläser erhalten… nun müssen WIR die Osteria Mitarbeitern bitten unsere Essensbestellung aufzunehmen.,"[{'term': 'Osteria Mitarbeitern', 'polarity': 'negative'}]"
610,Das Ambiente ist auch super und für ein Bräustüberl absolut stimmig.,"[{'term': 'Ambiente', 'polarity': 'positive'}]"
620,"Früher hat man das antiquierte Ambiente nicht beachtet, weil die Steaks sehr gut waren.","[{'term': 'Steaks', 'polarity': 'positive'}, {'term': 'Ambiente', 'polarity': 'negative'}]"
632,"Wir, meine Frau, meine Familie, gehen immer wieder sehr gerne in die RESTAURANT_NAME zum Essen.","[{'term': 'RESTAURANT_NAME', 'polarity': 'positive'}]"
637,"Die sehr große Lokation ist gut für Gruppen geeignet, so dass wir im hinteren Bereich einen ruhigeren Platz fanden.","[{'term': 'Lokation', 'polarity': 'positive'}, {'term': 'Platz', 'polarity': 'positive'}]"
642,Service war bei der Auswahl eines Schnapses auch sehr beratend unterwegs.,"[{'term': 'Service', 'polarity': 'positive'}]"
647,Insgesamt reichten die drei Gänge nicht zum satt werden.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
666,Sehr schade.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
669,Geschmacklich war es leider auch absolut traurig.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
670,"Die Bedienung war freundlich, flott und gut gelaunt.","[{'term': 'Bedienung', 'polarity': 'positive'}]"
674,Leckere Suppen und Fischgerichte wie Dorade.,"[{'term': 'Suppen', 'polarity': 'positive'}, {'term': 'Fischgerichte', 'polarity': 'positive'}, {'term': 'Dorade', 'polarity': 'positive'}]"
675,"Das Fleisch war trocken, weil es fast durchgebraten war.","[{'term': 'Fleisch', 'polarity': 'negative'}]"
676,"Dank an Susane, die uns sehr charmant durch den Abend begleitete.","[{'term': 'Susane', 'polarity': 'positive'}]"
686,Auch das Ambiente ist schön (alte Kupferkessel) und vor allem hat die sehr freundliche Bedienung (Magdalena) zu einem gelungenem Abend beigetragen.,"[{'term': 'Ambiente', 'polarity': 'positive'}, {'term': 'Magdalena', 'polarity': 'positive'}]"
693,"Sehen uns wieder , sicher 👍","[{'term': 'noaspectterm', 'polarity': 'positive'}]"
695,Sofort fühlte man sich wohl und gab Getränke- und Speisenbestellungen auf.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
697,Die Räumlichkeit ist sehr schön.,"[{'term': 'Räumlichkeit', 'polarity': 'positive'}]"
701,Das Essen war meiner Meinung nach okay.,"[{'term': 'Essen', 'polarity': 'neutral'}]"
702,"Der Service im LOC war freundlich, schnell und aufmerksam.","[{'term': 'Service', 'polarity': 'positive'}]"
704,"Burger geschmacklich Ok, Burger-Buns zu hart, Bedienung hektisch, aber trotzdem langsam und planlos (Bestellungen falsch ausgeführt).","[{'term': 'Burger', 'polarity': 'neutral'}, {'term': 'Burger-Buns', 'polarity': 'negative'}, {'term': 'Bedienung', 'polarity': 'negative'}]"
713,Wir haben eigentlich nie besser italienisch gegessen als hier.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
714,Ich war fassungslos.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
721,"Wer’s zünftig, laut und gesellig mag, der ist hier richtig.","[{'term': 'noaspectterm', 'polarity': 'positive'}]"
736,"""RESTAURANT_NAME Teller"" Schnitzel trocken, Salat welk.","[{'term': 'Salat', 'polarity': 'negative'}, {'term': 'RESTAURANT_NAME Teller Schnitzel', 'polarity': 'negative'}]"
742,"Sehr freundlicher und aufmerksamer Service, breit gefächerte Karte - auch viele Speisen vegetarisch oder vegan.","[{'term': 'Service', 'polarity': 'positive'}, {'term': 'Karte', 'polarity': 'positive'}]"
746,..Bei der Abrechnung wurde ein Bier falsch berechnet.,"[{'term': 'Abrechnung', 'polarity': 'negative'}]"
748,Wir fühlten uns durch seine liebe Art sehr wohl.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
749,Die Panna Cotta zum Nachtisch war der absolute Wahnsinn.,"[{'term': 'Panna Cotta', 'polarity': 'positive'}]"
756,Schade!,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
758,Das Personal ist sehr sehr nett und zuvorkommend.,"[{'term': 'Personal', 'polarity': 'positive'}]"
765,Service viel schlechter geworden.,"[{'term': 'Service', 'polarity': 'negative'}]"
768,Nach einem Besuch der Toilette im Untergeschoss waren wir vollends bedient.,"[{'term': 'Toilette im Untergeschoss', 'polarity': 'negative'}]"
769,Wir kommen gerne wieder :),"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
783,Das Saisonbier schmeckte ebenfalls.,"[{'term': 'Saisonbier', 'polarity': 'positive'}]"
795,"Es hat gezogen an unserem Platz, es war etwas kalt.","[{'term': 'noaspectterm', 'polarity': 'negative'}]"
804,Freuen uns solch ein Restaurant entdeckt zu haben!,"[{'term': 'Restaurant', 'polarity': 'positive'}]"
806,Alles war schnell und unkompliziert.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
819,"Das Essen war gut und frisch, eine Hausfrau die frisch kocht, merkt dies und die Bedienung war schnell.","[{'term': 'Essen', 'polarity': 'positive'}, {'term': 'Bedienung', 'polarity': 'positive'}]"
828,Fleisch komplett durch und zwar mehr als Well Done!,"[{'term': 'Fleisch', 'polarity': 'negative'}]"
829,Die Preise waren die gleichen wie früher: schade!,"[{'term': 'Preise', 'polarity': 'negative'}]"
830,"Das Essen war wirklich lecker, der Service freundlich und die Atmosphäre nett u authentisch.","[{'term': 'Essen', 'polarity': 'positive'}, {'term': 'Service', 'polarity': 'positive'}, {'term': 'Atmosphäre', 'polarity': 'positive'}]"
834,"), Menükarten gegen Aufpreis (Personalmangel!","[{'term': 'Personalmangel', 'polarity': 'negative'}]"
836,Sehr schade.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
839,Schade.,"[{'term': 'noaspectterm', 'polarity': 'negative'}]"
840,"2mal Fisch, 1mal herzhafte südamerikanische (!)","[{'term': 'noaspectterm', 'polarity': 'positive'}]"
855,Ioulianos Ist super freundlich und gibt tolle Empfehlungen denen wir gerne gefolgt sind.,"[{'term': 'Ioulianos', 'polarity': 'positive'}]"
857,"Wo gibt es die beste Currywurst LOC, natürlich nur hier mitten im LOC.","[{'term': 'Currywurst', 'polarity': 'positive'}]"
866,Sehr nette Location neben der LOC.,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
874,"Sowohl die freundlichen Bedienungen, das gute Essen und das hervorragende Bier entsprachen dabei unserer bisherigen Erfahrung.","[{'term': 'Bedienungen', 'polarity': 'positive'}, {'term': 'Essen', 'polarity': 'positive'}, {'term': 'Bier', 'polarity': 'positive'}]"
878,Wir werden zurückkommen!,"[{'term': 'noaspectterm', 'polarity': 'positive'}]"
881,"Wenn der Betreiber mit keinem guten Beispiel vorangeht und dies der Belegschaft nicht vorlebt, dann kommt wie es kommen muss: Rundum feindseliges Ambiente.","[{'term': 'Ambiente', 'polarity': 'negative'}, {'term': 'Betreiber', 'polarity': 'negative'}]"
885,Leider waren die Portionen etwas zu groß und die Akustik etwas zu laut.,"[{'term': 'Portionen', 'polarity': 'negative'}, {'term': 'Akustik', 'polarity': 'negative'}]"
899,Das gemütliche Restaurant überzeugt mit einem charmanten Ambiente und einer herzlichen Atmosphäre.,"[{'term': 'Ambiente', 'polarity': 'positive'}, {'term': 'Atmosphäre', 'polarity': 'positive'}, {'term': 'Restaurant', 'polarity': 'positive'}]"
901,"Aber ein Stück Kuchen anzubieten, was oben schief ist und wo der innerste Teil noch fehlt und dann noch 5,50 Euro zu kassieren, ist schon sehr nah am LOC.","[{'term': 'Kuchen', 'polarity': 'negative'}, {'term': 'noaspectterm', 'polarity': 'negative'}]"
